"","BtoBmsy","FtoFmsy"
"1",1.11977033991136,0.543645727640549
"2",0.663733565648861,0.491552036534981
"3",1.46267801076336,0.261431941205183
"4",1.7756242345342,0.508856397611433
"5",1.23286868444162,0.555908965944211
"6",1.15787255278209,0.525279970167125
"7",0.78799857117484,0.731098678736066
"8",1.70536714566922,0.21288888350758
"9",1.02462821788144,0.837281452646193
"10",1.16579812990956,0.642501697204412
"11",1.22142174149074,0.563982936592006
"12",1.57697632497702,0.329836357416121
"13",1.63540372128525,0.253941796387178
"14",1.10098150138275,0.363223210656558
"15",0.941086842499934,0.705309318466752
"16",1.29260425223446,0.357551981617627
"17",1.1032139127664,0.355237681836643
"18",1.40567046923536,0.5192909436533
"19",0.703508738395802,0.770802029284033
"20",1.53120091873542,0.332204381039032
"21",0.817920160640566,0.924132155129377
"22",0.770709875384845,0.930610114969589
"23",1.23027421273466,0.538811949759157
"24",1.01922824637896,0.549144316336026
"25",1.0415318033289,0.540552625791049
"26",1.58815361302404,0.322205573286513
"27",0.959453895143684,0.421474394719776
"28",0.868993914108638,1.07569572953463
"29",1.01342144474629,0.431947166742764
"30",1.26207583191397,0.627332347267099
"31",1.64128986317063,0.352982595790231
"32",0.81910728548962,0.74846654396514
"33",0.985606194232496,0.623112718079383
"34",0.981745586073902,0.816795462829489
"35",1.12737803138381,0.510740727174764
"36",0.799710173327731,0.590390938348695
"37",1.05110145445385,0.698640647509879
"38",1.50169556139956,0.318657535957878
"39",1.25212448257918,0.290741214381887
"40",1.51471205267411,0.646062109156006
"41",0.979017720857653,0.786299705189466
"42",0.830464858173312,0.752023022972431
"43",0.930673466524128,0.369684410965484
"44",1.0104345104642,0.801111511641881
"45",1.49075069220522,0.408229879151164
"46",1.39111915599407,0.59878108878067
"47",1.30627344917573,0.322964407844224
"48",1.18806910850759,0.435606143878843
"49",0.890736741528545,0.601890101219714
"50",1.12510832687259,0.734259960295195
"51",1.38654394257618,0.762912275918397
"52",0.967481465966782,0.483668818730489
"53",1.39657089471544,0.408613101942013
"54",0.946554677228019,0.505278836827356
"55",1.0374903831054,0.701575911121573
"56",1.46062651364551,0.494003487915201
"57",0.739115718589669,0.399726431676067
"58",0.74231188830818,0.738800035987495
"59",1.21477511590811,0.708197594781253
"60",1.07870299890485,0.330687229790825
"61",1.00839026827794,0.418000011685932
"62",1.09170910914426,0.419835192490822
"63",1.44533443400776,0.310585287110424
"64",1.58472060542187,0.30395689023038
"65",0.930698635502164,0.66508519931894
"66",1.52131531773557,0.370472952696342
"67",1.2452860913049,0.466486961645778
"68",1.19449600467909,0.301792532150724
"69",1.02756355733634,0.658410108565934
"70",1.06902458302212,0.520477838144508
"71",1.32749485489736,0.335379690991885
"72",0.642461665979977,0.827573787896888
"73",1.12855708602113,0.406801344399174
"74",1.90519873495556,0.32821069265757
"75",0.774791281319885,0.445549939157246
"76",1.10987739556767,0.351867823977388
"77",1.2524587900517,0.395665592312858
"78",1.53932632443179,0.504909500351027
"79",1.2168948848655,0.395346986087736
"80",1.43372327679494,0.457729800418038
"81",2.00232271695359,0.360563585638246
"82",1.63494850947859,0.291046529339207
"83",1.35956562387553,0.536748599210831
"84",1.28510131079977,0.375612325328465
"85",1.39585979139177,0.439737867066332
"86",0.51796309209652,1.03829845669696
"87",1.1720399212545,0.455205982490613
"88",1.25216658235868,0.699684525867305
"89",0.848806778413228,0.729079327525349
"90",0.767453337135833,1.16993044703848
"91",1.12118183923547,0.611438149485849
"92",0.837477075595261,0.609056641328353
"93",1.70283568030511,0.39088429987215
"94",0.312827172089791,2.0966709453676
"95",0.852006821349837,0.389754905910251
"96",0.990672321894055,0.791263277041845
"97",0.951671638612767,0.586175893682861
"98",1.8857372545552,0.230823471223777
"99",1.29221572853104,0.375006015043269
"100",1.31082720109358,0.557000048472914
"101",1.03515219340837,0.724105674141854
"102",1.09017107823072,0.359981909757446
"103",1.52134814185344,0.582681237410107
"104",1.47469433106022,0.385390163823115
"105",1.43903229562095,0.468281523287939
"106",1.71935473559423,0.297384273177508
"107",1.37423163720428,0.449048080269283
"108",1.21267680396205,0.643805059126395
"109",1.91928343303497,0.208246989540055
"110",1.65990886178603,0.389129399772896
"111",0.585574892944791,1.22963156079003
"112",2.01219780192443,0.234810892854134
"113",0.94515762744042,0.497829059810447
"114",1.25018653009469,0.550497000015459
"115",1.60949834322121,0.252168197835643
"116",0.901173386965315,0.974944278146243
"117",1.199359565493,0.700228692920886
