"","BtoBmsy","FtoFmsy"
"1",1.98869480625574,0.173661573005827
"2",0.702338149904354,0.961153790399629
"3",0.717424216547484,0.761447227599271
"4",0.871434526029991,0.66455907857179
"5",2.16763447760796,0.223497091153904
"6",2.06673715524845,0.21584237382886
"7",1.37352439115565,0.431319114449133
"8",1.3317327228412,0.350033013445332
"9",2.01474447225893,0.277984656972666
"10",1.94127573328936,0.282064322743352
"11",1.70277747214197,0.237477593745803
"12",1.46973351389107,0.329436739548076
"13",2.59158854024472,0.14775260439936
"14",1.64565865684099,0.352856856131705
"15",1.54344601380538,0.308706015771878
"16",2.37813416433838,0.153541529748321
"17",2.04996398503649,0.311781193874729
"18",1.75469861856556,0.39991377019341
"19",2.33132900054076,0.176153890890191
"20",2.22999130724045,0.264843321178462
"21",1.87964880437839,0.161449874731692
"22",1.14917025229795,0.284033961351276
"23",2.21830949631061,0.258834817428823
"24",1.31562268000797,0.323136309569135
"25",2.70860397533441,0.114123446429941
"26",1.18362835602946,0.463584025132525
"27",1.77432709497055,0.395187261989876
"28",2.09266194090659,0.203499824603174
"29",2.44720321853236,0.180375567322956
"30",1.48988045188755,0.351992343710059
"31",2.07303616239339,0.182100193662717
"32",1.07936663324729,0.358390244422211
"33",1.24509247583986,0.417682879321374
"34",1.99060347657202,0.240801149979399
"35",1.45083819671264,0.33832687342334
"36",0.535049988929103,1.03176274861778
"37",2.24908124537479,0.159563438771858
"38",1.28308506023608,0.204822830919589
"39",1.63887378498129,0.336522471061857
"40",1.59746010654013,0.270329252281954
"41",1.61878365927844,0.372861255562025
"42",2.08956897473801,0.279491201462927
"43",1.77999266750543,0.280468150190952
"44",2.70679689890319,0.152483338384261
"45",1.67508988191546,0.196237575723425
"46",1.11170406689146,0.401071540025563
"47",2.38605394319809,0.179208016297419
"48",1.58307179638124,0.374476092476991
"49",2.08677746242668,0.156104846810466
"50",1.23423632692444,0.692090624851578
"51",2.31682559644306,0.167640234193705
"52",1.29273162889445,0.466779089463102
"53",2.30371973689798,0.187347577240419
"54",0.762066561785287,0.719433943895091
"55",2.38617977042419,0.195666277923003
"56",1.3255226831316,0.248632156109743
"57",1.82612446959314,0.203347112035762
"58",1.32609093269958,0.577154769186335
"59",1.60922003101307,0.213558709414956
"60",2.02262865601118,0.242697757799475
"61",1.58087004569707,0.375232349010639
"62",1.25450522759033,0.42380324301535
"63",1.84175716513154,0.274986191706146
"64",1.83917771545213,0.303564406706883
"65",1.08451253020484,0.478376549133256
"66",2.4867746986242,0.211632518231689
"67",2.03380624270342,0.220962234689595
"68",2.33979291473247,0.150706345490708
"69",1.68209002510764,0.337826204399709
"70",2.09620093522896,0.224804318251363
"71",1.51900830901752,0.277514459020762
"72",2.47666151488241,0.153860039886841
"73",2.25494518176939,0.215609496844536
"74",1.69773815361545,0.331438552584229
"75",2.19099697864554,0.204570477793998
"76",1.3567582098905,0.567285679044086
"77",2.17829536594948,0.192913075447831
"78",2.35471377162961,0.201352637365698
"79",1.54720191957193,0.340068333282485
"80",1.8524433406915,0.229170774008774
"81",1.77373130963645,0.20165236515102
"82",1.93006266153984,0.364050072090928
"83",1.2507099391556,0.401457725191189
"84",1.99846162769594,0.238692727297514
"85",1.9103583469184,0.275498885197001
"86",0.804657302725082,0.772806577903979
"87",1.27163714178123,0.598258425428841
"88",1.79935941809586,0.179668340262631
"89",2.5601290319602,0.209382667806585
"90",2.14300782979082,0.199676113792611
"91",2.16267336257505,0.160369986873581
"92",1.53569244939567,0.314987783612002
"93",1.70395843672443,0.235189073491968
"94",2.11751815390631,0.193013108882468
"95",2.64013473702923,0.149455428787895
"96",1.89636696449085,0.34042351538871
"97",1.84422558140689,0.282920297271601
"98",1.41048809199439,0.300906632064551
"99",1.16727377517614,0.487347214190256
"100",2.20416835844743,0.200374198778861
"101",1.55342652985019,0.306675356321531
"102",1.20099372220479,0.273526325992042
"103",1.40770364955169,0.352114294255817
"104",1.83227846247711,0.334225662691865
"105",1.19426610556941,0.63543821713165
"106",2.39219543733388,0.239524427588637
"107",1.77864364867245,0.303259178269655
"108",1.25172589621727,0.522362575731243
"109",2.24871299597619,0.21214577099991
"110",1.96715807937229,0.262227883700582
"111",2.54325640253875,0.172451020549778
"112",1.56474218191807,0.276626440137013
"113",2.27719278793068,0.24476274878165
"114",1.14075134740521,0.328842985161563
"115",2.01126169273967,0.26136557572022
"116",1.9050145732949,0.20574695795675
"117",2.01142468527881,0.361672901394435
"118",1.29156028805051,0.488241738968548
