"","BtoBmsy","FtoFmsy"
"1",0.576937179208351,0.989665427413671
"2",0.462606430942623,1.06578638089729
"3",1.21437010405017,0.784460282405222
"4",0.338535084020214,1.81205967221129
"5",1.23373010211827,0.421742559458355
"6",0.551205589619782,1.51841014199139
"7",0.660691260905015,1.09352981683112
"8",0.837120359006975,0.765041023174384
"9",1.00783616934994,0.536101388790645
"10",0.818807146353201,0.939247758958101
"11",0.213561003855628,3.96225970072992
"12",0.645596209511287,1.1967419480569
"13",1.09775784470513,0.398502243131743
"14",0.483237896225145,2.17096617958475
"15",0.992851783032346,0.547468892425981
"16",1.15226755719435,0.542918014288601
"17",0.450326426628104,1.09627523606493
"18",1.14864408857513,0.519092457572081
"19",0.489697121150552,1.403907228603
"20",0.544603428802304,1.26274631948866
"21",0.4522334389171,1.72338625647517
"22",0.982054562612273,0.682512644255462
"23",0.384658307621058,1.92418165680907
"24",0.587592200584339,1.02822406812564
"25",0.42926355888993,1.45757534799793
"26",0.879317761841421,0.628187660512029
"27",0.166068746248303,3.64822130448441
"28",0.652804231544609,0.66254337244821
"29",1.06555204822001,0.603002872888568
"30",0.742811371666339,0.613636831267524
"31",0.915005524982729,0.608202347779338
"32",1.03574627823421,0.5038894082754
"33",1.8371649470701,0.345680779870089
"34",0.706315103368264,0.913746359848647
"35",0.782075550638905,0.694642990703832
"36",0.573871672676162,0.787343874780357
"37",0.613457937899548,1.15032616001159
"38",0.557171894304459,1.02393393575125
"39",0.917470011408459,0.987089418871248
"40",0.951751928309403,0.789631979003559
"41",0.917205336804378,0.548612755079123
"42",0.535357283484922,0.680686470268409
"43",1.16556473894335,0.691128047712606
"44",0.662188441754295,0.810128057752597
"45",1.41462856427918,0.417535901123729
"46",0.819551801054192,0.919932306142407
"47",1.1259835221375,0.592018425116807
"48",0.502752767760935,1.36939700575038
"49",1.68486434133297,0.333339327200237
"50",0.465927316283113,1.95931068308607
"51",0.733568487444578,0.722599502026278
"52",1.48567298032894,0.626665213029089
"53",1.41234335681117,0.33275750578141
"54",0.248785999061747,2.58006007142409
"55",1.02922282239937,0.530922154065517
"56",1.64484509829237,0.329139387151496
"57",0.554470060644352,1.20710639266997
"58",0.771038616962005,0.514953487632775
"59",0.935764948990355,0.600645832563449
"60",0.752426474426655,0.694478958541212
"61",0.926997970342974,0.971615720308287
"62",0.721212737727659,0.803484152098861
"63",0.794652704652094,0.872686552438492
"64",1.18731575488278,1.13089268550969
"65",0.764000770925044,0.802841642685032
"66",0.615808595329466,1.88640826267586
"67",0.46142603680948,0.876342047209444
"68",1.11904065447454,0.562458172858211
"69",0.617360977715389,1.12174471124643
"70",0.941014661144892,0.831160038463698
"71",0.792994777072144,1.07463281162452
"72",0.972693952700455,0.580177830011116
"73",0.608900667661434,1.15359019815037
"74",1.22804069654023,0.658252904742933
"75",0.796603955617696,0.671470730421748
"76",1.14105492575737,0.615957116545682
"77",0.694649922876787,0.927889924951312
"78",1.28787861549138,0.528290426927643
"79",0.650536490601632,0.858795713714957
"80",0.940658121007094,0.591343880051802
"81",0.855826150041915,0.698055153565821
"82",1.22438580501469,0.571865938049201
"83",1.0576609288912,0.342500000067865
"84",0.668061429512344,0.903763995464682
"85",0.707487157274431,1.61585885344753
"86",1.0378278641504,0.769930473519219
"87",1.06639938487547,0.615377082081212
"88",1.15443546822269,0.496527821697876
"89",0.371189123895356,1.78411847743843
"90",0.750517260267886,0.820749200029789
"91",0.35911914039303,1.94567679224324
"92",1.02952840459867,0.565590366521648
"93",0.872008197330632,0.781157340661171
"94",0.572755610543565,1.30471530688872
